time	label	finDynamicsBlock.rate			finDynamicsBlock.&pFin.angle[0]	finDynamicsBlock.&pFin.angle[1]	finDynamicsBlock.&pFin.angle[2]	engineDynamicsBlock.&p.force[0]	engineDynamicsBlock.&p.force[1]	engineDynamicsBlock.&p.force[2]	engineDynamicsBlock.&p.moment[0]	engineDynamicsBlock.&p.moment[1]	engineDynamicsBlock.&p.moment[2]	engineDynamicsBlock.&p.velocity[0]	engineDynamicsBlock.&p.velocity[1]	engineDynamicsBlock.&p.velocity[2]	engineDynamicsBlock.&p.rate[0]	engineDynamicsBlock.&p.rate[1]	engineDynamicsBlock.&p.rate[2]	engineDynamicsBlock.&p.position[0]	engineDynamicsBlock.&p.position[1]	engineDynamicsBlock.&p.position[2]	engineDynamicsBlock.&p.angle[0]	engineDynamicsBlock.&p.angle[1]	engineDynamicsBlock.&p.angle[2]	bodyDynamicsBlock.&p.force[0]	bodyDynamicsBlock.&p.force[1]	bodyDynamicsBlock.&p.force[2]	bodyDynamicsBlock.&p.moment[0]	bodyDynamicsBlock.&p.moment[1]	bodyDynamicsBlock.&p.moment[2]	bodyDynamicsBlock.&p.velocity[0]	bodyDynamicsBlock.&p.velocity[1]	bodyDynamicsBlock.&p.velocity[2]	bodyDynamicsBlock.&p.rate[0]	bodyDynamicsBlock.&p.rate[1]	bodyDynamicsBlock.&p.rate[2]	bodyDynamicsBlock.&p.position[0]	bodyDynamicsBlock.&p.position[1]	bodyDynamicsBlock.&p.position[2]	bodyDynamicsBlock.&p.angle[0]	bodyDynamicsBlock.&p.angle[1]	bodyDynamicsBlock.&p.angle[2]	atmosphereBlock.&pAtmo.airDensity[0]	atmosphereBlock.&pAtmo.speedOfSound[0]	atmosphereBlock.&ph.height[0]	aeroFrameBlock.&p.force[0]	aeroFrameBlock.&p.force[1]	aeroFrameBlock.&p.force[2]	aeroFrameBlock.&p.moment[0]	aeroFrameBlock.&p.moment[1]	aeroFrameBlock.&p.moment[2]	aeroFrameBlock.&p.velocity[0]	aeroFrameBlock.&p.velocity[1]	aeroFrameBlock.&p.velocity[2]	aeroFrameBlock.&p.rate[0]	aeroFrameBlock.&p.rate[1]	aeroFrameBlock.&p.rate[2]	aeroFrameBlock.&p.position[0]	aeroFrameBlock.&p.position[1]	aeroFrameBlock.&p.position[2]	aeroFrameBlock.&p.angle[0]	aeroFrameBlock.&p.angle[1]	aeroFrameBlock.&p.angle[2]	aeroFrameBlock.&ph.height[0]	aeroDynamicsBlock.Cx_alpha	aeroDynamicsBlock.Cz_alpha	aeroDynamicsBlock.Cm_alpha	aeroDynamicsBlock.AoA	aeroDynamicsBlock.SSA	aeroDynamicsBlock.V	aeroDynamicsBlock.Mach	aeroDynamicsBlock.&p.force[0]	aeroDynamicsBlock.&p.force[1]	aeroDynamicsBlock.&p.force[2]	aeroDynamicsBlock.&p.moment[0]	aeroDynamicsBlock.&p.moment[1]	aeroDynamicsBlock.&p.moment[2]	aeroDynamicsBlock.&p.velocity[0]	aeroDynamicsBlock.&p.velocity[1]	aeroDynamicsBlock.&p.velocity[2]	aeroDynamicsBlock.&p.rate[0]	aeroDynamicsBlock.&p.rate[1]	aeroDynamicsBlock.&p.rate[2]	aeroDynamicsBlock.&p.position[0]	aeroDynamicsBlock.&p.position[1]	aeroDynamicsBlock.&p.position[2]	aeroDynamicsBlock.&p.angle[0]	aeroDynamicsBlock.&p.angle[1]	aeroDynamicsBlock.&p.angle[2]	aeroDynamicsBlock.&pAtmosphere.airDensity[0]	aeroDynamicsBlock.&pAtmosphere.speedOfSound[0]	aeroDynamicsBlock.&pFin.angle[0]	aeroDynamicsBlock.&pFin.angle[1]	aeroDynamicsBlock.&pFin.angle[2]	
0.392	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.69	0	70.4554	0	0.191938	0	387.406	0	-3048.42	0	0.0787045	0	-4381.41	0	12036.2	0	99.8284	0	989.69	0	70.4554	0	0.191938	0	387.406	0	-3048.42	0	0.0787045	0	0.904736	328.862	-3048.42	-157.362	0	1995.27	0	0	0	989.69	0	70.4554	0	0.191938	0	387.406	0	-3048.42	0	0.0787045	0	-3048.42	-0.3	-0.836417	-0.0916959	0.0710694	0	992.195	3.01706	-5461.22	0	-14031.4	0	-99.8284	0	989.69	0	70.4554	0	0.191938	0	387.406	0	-3048.42	0	0.0787045	0	0.904736	328.862	0	-0.0336907	0	
0.393	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.698	0	70.5861	0	0.191536	0	388.398	0	-3048.43	0	0.0788962	0	-4380.85	0	12069.3	0	99.7902	0	989.698	0	70.5861	0	0.191536	0	388.398	0	-3048.43	0	0.0788962	0	0.904736	328.862	-3048.43	-157.744	0	1995.24	0	0	0	989.698	0	70.5861	0	0.191536	0	388.398	0	-3048.43	0	0.0788962	0	-3048.43	-0.3	-0.838208	-0.0923782	0.0712002	0	992.212	3.01711	-5461.41	0	-14064.5	0	-99.7902	0	989.698	0	70.5861	0	0.191536	0	388.398	0	-3048.43	0	0.0788962	0	0.904736	328.862	0	-0.0336907	0	
0.394	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.706	0	70.7162	0	0.191133	0	389.39	0	-3048.43	0	0.0790875	0	-4380.28	0	12102.3	0	99.7473	0	989.706	0	70.7162	0	0.191133	0	389.39	0	-3048.43	0	0.0790875	0	0.904735	328.862	-3048.43	-158.126	0	1995.21	0	0	0	989.706	0	70.7162	0	0.191133	0	389.39	0	-3048.43	0	0.0790875	0	-3048.43	-0.3	-0.839991	-0.0930592	0.0713305	0	992.23	3.01716	-5461.6	0	-14097.5	0	-99.7473	0	989.706	0	70.7162	0	0.191133	0	389.39	0	-3048.43	0	0.0790875	0	0.904735	328.862	0	-0.0336907	0	
0.395	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.714	0	70.8457	0	0.19073	0	390.382	0	-3048.44	0	0.0792785	0	-4379.71	0	12135.1	0	99.6983	0	989.714	0	70.8457	0	0.19073	0	390.382	0	-3048.44	0	0.0792785	0	0.904734	328.862	-3048.44	-158.507	0	1995.18	0	0	0	989.714	0	70.8457	0	0.19073	0	390.382	0	-3048.44	0	0.0792785	0	-3048.44	-0.3	-0.841768	-0.0937388	0.0714601	0	992.247	3.01722	-5461.78	0	-14130.3	0	-99.6983	0	989.714	0	70.8457	0	0.19073	0	390.382	0	-3048.44	0	0.0792785	0	0.904734	328.862	0	-0.0336907	0	
0.396	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.722	0	70.9747	0	0.190328	0	391.375	0	-3048.45	0	0.079469	0	-4379.15	0	12167.8	0	99.6437	0	989.722	0	70.9747	0	0.190328	0	391.375	0	-3048.45	0	0.079469	0	0.904734	328.862	-3048.45	-158.887	0	1995.15	0	0	0	989.722	0	70.9747	0	0.190328	0	391.375	0	-3048.45	0	0.079469	0	-3048.45	-0.3	-0.843537	-0.094417	0.0715892	0	992.264	3.01727	-5461.96	0	-14163	0	-99.6437	0	989.722	0	70.9747	0	0.190328	0	391.375	0	-3048.45	0	0.079469	0	0.904734	328.862	0	-0.0336907	0	
0.397	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.73	0	71.1032	0	0.189925	0	392.367	0	-3048.46	0	0.0796591	0	-4378.59	0	12200.4	0	99.5849	0	989.73	0	71.1032	0	0.189925	0	392.367	0	-3048.46	0	0.0796591	0	0.904733	328.862	-3048.46	-159.266	0	1995.12	0	0	0	989.73	0	71.1032	0	0.189925	0	392.367	0	-3048.46	0	0.0796591	0	-3048.46	-0.3	-0.8453	-0.0950938	0.0717178	0	992.281	3.01732	-5462.15	0	-14195.6	0	-99.5849	0	989.73	0	71.1032	0	0.189925	0	392.367	0	-3048.46	0	0.0796591	0	0.904733	328.862	0	-0.0336907	0	
0.398	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.738	0	71.2311	0	0.189523	0	393.359	0	-3048.46	0	0.0798488	0	-4378.02	0	12232.9	0	99.5221	0	989.738	0	71.2311	0	0.189523	0	393.359	0	-3048.46	0	0.0798488	0	0.904732	328.862	-3048.46	-159.645	0	1995.09	0	0	0	989.738	0	71.2311	0	0.189523	0	393.359	0	-3048.46	0	0.0798488	0	-3048.46	-0.3	-0.847056	-0.0957693	0.0718458	0	992.298	3.01737	-5462.33	0	-14228	0	-99.5221	0	989.738	0	71.2311	0	0.189523	0	393.359	0	-3048.46	0	0.0798488	0	0.904732	328.862	0	-0.0336907	0	
0.399	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.746	0	71.3584	0	0.189121	0	394.351	0	-3048.47	0	0.0800381	0	-4377.46	0	12265.3	0	99.4553	0	989.746	0	71.3584	0	0.189121	0	394.351	0	-3048.47	0	0.0800381	0	0.904731	328.862	-3048.47	-160.022	0	1995.05	0	0	0	989.746	0	71.3584	0	0.189121	0	394.351	0	-3048.47	0	0.0800381	0	-3048.47	-0.3	-0.848805	-0.0964435	0.0719732	0	992.315	3.01743	-5462.52	0	-14260.3	0	-99.4553	0	989.746	0	71.3584	0	0.189121	0	394.351	0	-3048.47	0	0.0800381	0	0.904731	328.862	0	-0.0336907	0	
0.4	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.754	0	71.4852	0	0.188719	0	395.344	0	-3048.48	0	0.0802271	0	-4376.9	0	12297.5	0	99.3846	0	989.754	0	71.4852	0	0.188719	0	395.344	0	-3048.48	0	0.0802271	0	0.904731	328.862	-3048.48	-160.399	0	1995.02	0	0	0	989.754	0	71.4852	0	0.188719	0	395.344	0	-3048.48	0	0.0802271	0	-3048.48	-0.3	-0.850547	-0.0971163	0.0721	0	992.332	3.01748	-5462.7	0	-14292.5	0	-99.3846	0	989.754	0	71.4852	0	0.188719	0	395.344	0	-3048.48	0	0.0802271	0	0.904731	328.862	0	-0.0336907	0	
0.401	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.762	0	71.6114	0	0.188318	0	396.336	0	-3048.49	0	0.0804156	0	-4376.34	0	12329.6	0	99.3102	0	989.762	0	71.6114	0	0.188318	0	396.336	0	-3048.49	0	0.0804156	0	0.90473	328.861	-3048.49	-160.775	0	1994.99	0	0	0	989.762	0	71.6114	0	0.188318	0	396.336	0	-3048.49	0	0.0804156	0	-3048.49	-0.3	-0.852282	-0.0977877	0.0722263	0	992.349	3.01753	-5462.88	0	-14324.6	0	-99.3102	0	989.762	0	71.6114	0	0.188318	0	396.336	0	-3048.49	0	0.0804156	0	0.90473	328.861	0	-0.0336907	0	
0.402	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.77	0	71.7371	0	0.187917	0	397.328	0	-3048.5	0	0.0806037	0	-4375.78	0	12361.6	0	99.2321	0	989.77	0	71.7371	0	0.187917	0	397.328	0	-3048.5	0	0.0806037	0	0.904729	328.861	-3048.5	-161.151	0	1994.96	0	0	0	989.77	0	71.7371	0	0.187917	0	397.328	0	-3048.5	0	0.0806037	0	-3048.5	-0.3	-0.85401	-0.0984578	0.0723521	0	992.366	3.01758	-5463.07	0	-14356.6	0	-99.2321	0	989.77	0	71.7371	0	0.187917	0	397.328	0	-3048.5	0	0.0806037	0	0.904729	328.861	0	-0.0336907	0	
0.403	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.778	0	71.8622	0	0.187516	0	398.321	0	-3048.51	0	0.0807914	0	-4375.23	0	12393.4	0	99.1504	0	989.778	0	71.8622	0	0.187516	0	398.321	0	-3048.51	0	0.0807914	0	0.904728	328.861	-3048.51	-161.525	0	1994.93	0	0	0	989.778	0	71.8622	0	0.187516	0	398.321	0	-3048.51	0	0.0807914	0	-3048.51	-0.3	-0.855732	-0.0991264	0.0724772	0	992.383	3.01763	-5463.25	0	-14388.4	0	-99.1504	0	989.778	0	71.8622	0	0.187516	0	398.321	0	-3048.51	0	0.0807914	0	0.904728	328.861	0	-0.0336907	0	
0.404	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.786	0	71.9868	0	0.187115	0	399.313	0	-3048.51	0	0.0809787	0	-4374.67	0	12425.2	0	99.065	0	989.786	0	71.9868	0	0.187115	0	399.313	0	-3048.51	0	0.0809787	0	0.904728	328.861	-3048.51	-161.899	0	1994.9	0	0	0	989.786	0	71.9868	0	0.187115	0	399.313	0	-3048.51	0	0.0809787	0	-3048.51	-0.3	-0.857446	-0.0997935	0.0726018	0	992.4	3.01769	-5463.43	0	-14420.1	0	-99.065	0	989.786	0	71.9868	0	0.187115	0	399.313	0	-3048.51	0	0.0809787	0	0.904728	328.861	0	-0.0336907	0	
0.405	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.794	0	72.1108	0	0.186715	0	400.305	0	-3048.52	0	0.0811656	0	-4374.12	0	12456.8	0	98.976	0	989.794	0	72.1108	0	0.186715	0	400.305	0	-3048.52	0	0.0811656	0	0.904727	328.861	-3048.52	-162.272	0	1994.87	0	0	0	989.794	0	72.1108	0	0.186715	0	400.305	0	-3048.52	0	0.0811656	0	-3048.52	-0.3	-0.859153	-0.100459	0.0727259	0	992.417	3.01774	-5463.61	0	-14451.7	0	-98.976	0	989.794	0	72.1108	0	0.186715	0	400.305	0	-3048.52	0	0.0811656	0	0.904727	328.861	0	-0.0336907	0	
0.406	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.802	0	72.2343	0	0.186316	0	401.298	0	-3048.53	0	0.0813521	0	-4373.56	0	12488.3	0	98.8836	0	989.802	0	72.2343	0	0.186316	0	401.298	0	-3048.53	0	0.0813521	0	0.904726	328.861	-3048.53	-162.644	0	1994.84	0	0	0	989.802	0	72.2343	0	0.186316	0	401.298	0	-3048.53	0	0.0813521	0	-3048.53	-0.3	-0.860854	-0.101123	0.0728494	0	992.434	3.01779	-5463.79	0	-14483.1	0	-98.8836	0	989.802	0	72.2343	0	0.186316	0	401.298	0	-3048.53	0	0.0813521	0	0.904726	328.861	0	-0.0336907	0	
0.407	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.81	0	72.3572	0	0.185916	0	402.29	0	-3048.54	0	0.0815382	0	-4373.01	0	12519.6	0	98.7876	0	989.81	0	72.3572	0	0.185916	0	402.29	0	-3048.54	0	0.0815382	0	0.904725	328.861	-3048.54	-163.015	0	1994.81	0	0	0	989.81	0	72.3572	0	0.185916	0	402.29	0	-3048.54	0	0.0815382	0	-3048.54	-0.3	-0.862548	-0.101786	0.0729724	0	992.451	3.01784	-5463.98	0	-14514.4	0	-98.7876	0	989.81	0	72.3572	0	0.185916	0	402.29	0	-3048.54	0	0.0815382	0	0.904725	328.861	0	-0.0336907	0	
0.408	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.818	0	72.4796	0	0.185517	0	403.283	0	-3048.55	0	0.081724	0	-4372.46	0	12550.9	0	98.6882	0	989.818	0	72.4796	0	0.185517	0	403.283	0	-3048.55	0	0.081724	0	0.904724	328.861	-3048.55	-163.385	0	1994.78	0	0	0	989.818	0	72.4796	0	0.185517	0	403.283	0	-3048.55	0	0.081724	0	-3048.55	-0.3	-0.864234	-0.102447	0.0730948	0	992.468	3.01789	-5464.16	0	-14545.6	0	-98.6882	0	989.818	0	72.4796	0	0.185517	0	403.283	0	-3048.55	0	0.081724	0	0.904724	328.861	0	-0.0336907	0	
0.409	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.826	0	72.6015	0	0.185119	0	404.275	0	-3048.56	0	0.0819093	0	-4371.91	0	12582	0	98.5852	0	989.826	0	72.6015	0	0.185119	0	404.275	0	-3048.56	0	0.0819093	0	0.904724	328.861	-3048.56	-163.755	0	1994.75	0	0	0	989.826	0	72.6015	0	0.185119	0	404.275	0	-3048.56	0	0.0819093	0	-3048.56	-0.3	-0.865914	-0.103107	0.0732166	0	992.485	3.01794	-5464.34	0	-14576.7	0	-98.5852	0	989.826	0	72.6015	0	0.185119	0	404.275	0	-3048.56	0	0.0819093	0	0.904724	328.861	0	-0.0336907	0	
0.41	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.834	0	72.7227	0	0.18472	0	405.268	0	-3048.56	0	0.0820942	0	-4371.36	0	12613	0	98.4787	0	989.834	0	72.7227	0	0.18472	0	405.268	0	-3048.56	0	0.0820942	0	0.904723	328.861	-3048.56	-164.124	0	1994.72	0	0	0	989.834	0	72.7227	0	0.18472	0	405.268	0	-3048.56	0	0.0820942	0	-3048.56	-0.3	-0.867587	-0.103765	0.0733379	0	992.502	3.018	-5464.52	0	-14607.7	0	-98.4787	0	989.834	0	72.7227	0	0.18472	0	405.268	0	-3048.56	0	0.0820942	0	0.904723	328.861	0	-0.0336907	0	
0.411	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.842	0	72.8435	0	0.184323	0	406.26	0	-3048.57	0	0.0822787	0	-4370.81	0	12643.8	0	98.3688	0	989.842	0	72.8435	0	0.184323	0	406.26	0	-3048.57	0	0.0822787	0	0.904722	328.861	-3048.57	-164.492	0	1994.69	0	0	0	989.842	0	72.8435	0	0.184323	0	406.26	0	-3048.57	0	0.0822787	0	-3048.57	-0.3	-0.869253	-0.104422	0.0734586	0	992.519	3.01805	-5464.7	0	-14638.5	0	-98.3688	0	989.842	0	72.8435	0	0.184323	0	406.26	0	-3048.57	0	0.0822787	0	0.904722	328.861	0	-0.0336907	0	
0.412	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.85	0	72.9637	0	0.183925	0	407.252	0	-3048.58	0	0.0824628	0	-4370.26	0	12674.5	0	98.2554	0	989.85	0	72.9637	0	0.183925	0	407.252	0	-3048.58	0	0.0824628	0	0.904721	328.861	-3048.58	-164.859	0	1994.66	0	0	0	989.85	0	72.9637	0	0.183925	0	407.252	0	-3048.58	0	0.0824628	0	-3048.58	-0.3	-0.870912	-0.105076	0.0735788	0	992.535	3.0181	-5464.88	0	-14669.2	0	-98.2554	0	989.85	0	72.9637	0	0.183925	0	407.252	0	-3048.58	0	0.0824628	0	0.904721	328.861	0	-0.0336907	0	
0.413	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.858	0	73.0834	0	0.183529	0	408.245	0	-3048.59	0	0.0826465	0	-4369.72	0	12705.2	0	98.1388	0	989.858	0	73.0834	0	0.183529	0	408.245	0	-3048.59	0	0.0826465	0	0.90472	328.861	-3048.59	-165.226	0	1994.63	0	0	0	989.858	0	73.0834	0	0.183529	0	408.245	0	-3048.59	0	0.0826465	0	-3048.59	-0.3	-0.872565	-0.10573	0.0736984	0	992.552	3.01815	-5465.06	0	-14699.8	0	-98.1388	0	989.858	0	73.0834	0	0.183529	0	408.245	0	-3048.59	0	0.0826465	0	0.90472	328.861	0	-0.0336907	0	
0.414	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.866	0	73.2025	0	0.183133	0	409.238	0	-3048.6	0	0.0828299	0	-4369.17	0	12735.6	0	98.0189	0	989.866	0	73.2025	0	0.183133	0	409.238	0	-3048.6	0	0.0828299	0	0.904719	328.861	-3048.6	-165.591	0	1994.6	0	0	0	989.866	0	73.2025	0	0.183133	0	409.238	0	-3048.6	0	0.0828299	0	-3048.6	-0.3	-0.87421	-0.106381	0.0738175	0	992.569	3.0182	-5465.24	0	-14730.2	0	-98.0189	0	989.866	0	73.2025	0	0.183133	0	409.238	0	-3048.6	0	0.0828299	0	0.904719	328.861	0	-0.0336907	0	
0.415	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.874	0	73.321	0	0.182737	0	410.23	0	-3048.61	0	0.0830128	0	-4368.63	0	12766	0	97.8958	0	989.874	0	73.321	0	0.182737	0	410.23	0	-3048.61	0	0.0830128	0	0.904719	328.861	-3048.61	-165.956	0	1994.57	0	0	0	989.874	0	73.321	0	0.182737	0	410.23	0	-3048.61	0	0.0830128	0	-3048.61	-0.3	-0.875848	-0.107031	0.0739361	0	992.586	3.01825	-5465.42	0	-14760.6	0	-97.8958	0	989.874	0	73.321	0	0.182737	0	410.23	0	-3048.61	0	0.0830128	0	0.904719	328.861	0	-0.0336907	0	
0.416	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.882	0	73.4391	0	0.182342	0	411.223	0	-3048.62	0	0.0831953	0	-4368.08	0	12796.2	0	97.7694	0	989.882	0	73.4391	0	0.182342	0	411.223	0	-3048.62	0	0.0831953	0	0.904718	328.861	-3048.62	-166.32	0	1994.54	0	0	0	989.882	0	73.4391	0	0.182342	0	411.223	0	-3048.62	0	0.0831953	0	-3048.62	-0.3	-0.877479	-0.107679	0.0740541	0	992.602	3.0183	-5465.6	0	-14790.8	0	-97.7694	0	989.882	0	73.4391	0	0.182342	0	411.223	0	-3048.62	0	0.0831953	0	0.904718	328.861	0	-0.0336907	0	
0.417	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.89	0	73.5566	0	0.181947	0	412.215	0	-3048.63	0	0.0833774	0	-4367.54	0	12826.3	0	97.6399	0	989.89	0	73.5566	0	0.181947	0	412.215	0	-3048.63	0	0.0833774	0	0.904717	328.861	-3048.63	-166.683	0	1994.51	0	0	0	989.89	0	73.5566	0	0.181947	0	412.215	0	-3048.63	0	0.0833774	0	-3048.63	-0.3	-0.879104	-0.108325	0.0741715	0	992.619	3.01836	-5465.78	0	-14820.9	0	-97.6399	0	989.89	0	73.5566	0	0.181947	0	412.215	0	-3048.63	0	0.0833774	0	0.904717	328.861	0	-0.0336907	0	
0.418	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.898	0	73.6735	0	0.181553	0	413.208	0	-3048.64	0	0.0835592	0	-4367	0	12856.3	0	97.5074	0	989.898	0	73.6735	0	0.181553	0	413.208	0	-3048.64	0	0.0835592	0	0.904716	328.861	-3048.64	-167.046	0	1994.48	0	0	0	989.898	0	73.6735	0	0.181553	0	413.208	0	-3048.64	0	0.0835592	0	-3048.64	-0.3	-0.880721	-0.10897	0.0742884	0	992.636	3.01841	-5465.95	0	-14850.8	0	-97.5074	0	989.898	0	73.6735	0	0.181553	0	413.208	0	-3048.64	0	0.0835592	0	0.904716	328.861	0	-0.0336907	0	
0.419	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.906	0	73.79	0	0.181159	0	414.2	0	-3048.65	0	0.0837405	0	-4366.46	0	12886.2	0	97.3716	0	989.906	0	73.79	0	0.181159	0	414.2	0	-3048.65	0	0.0837405	0	0.904715	328.861	-3048.65	-167.408	0	1994.45	0	0	0	989.906	0	73.79	0	0.181159	0	414.2	0	-3048.65	0	0.0837405	0	-3048.65	-0.3	-0.882332	-0.109614	0.0744048	0	992.652	3.01846	-5466.13	0	-14880.7	0	-97.3716	0	989.906	0	73.79	0	0.181159	0	414.2	0	-3048.65	0	0.0837405	0	0.904715	328.861	0	-0.0336907	0	
0.42	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.914	0	73.9058	0	0.180766	0	415.193	0	-3048.65	0	0.0839215	0	-4365.92	0	12915.9	0	97.2328	0	989.914	0	73.9058	0	0.180766	0	415.193	0	-3048.65	0	0.0839215	0	0.904714	328.861	-3048.65	-167.769	0	1994.42	0	0	0	989.914	0	73.9058	0	0.180766	0	415.193	0	-3048.65	0	0.0839215	0	-3048.65	-0.3	-0.883936	-0.110255	0.0745206	0	992.669	3.01851	-5466.31	0	-14910.4	0	-97.2328	0	989.914	0	73.9058	0	0.180766	0	415.193	0	-3048.65	0	0.0839215	0	0.904714	328.861	0	-0.0336907	0	
0.421	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.922	0	74.0212	0	0.180374	0	416.186	0	-3048.66	0	0.084102	0	-4365.38	0	12945.6	0	97.0915	0	989.922	0	74.0212	0	0.180374	0	416.186	0	-3048.66	0	0.084102	0	0.904713	328.861	-3048.66	-168.129	0	1994.39	0	0	0	989.922	0	74.0212	0	0.180374	0	416.186	0	-3048.66	0	0.084102	0	-3048.66	-0.3	-0.885533	-0.110894	0.0746359	0	992.686	3.01856	-5466.49	0	-14939.9	0	-97.0915	0	989.922	0	74.0212	0	0.180374	0	416.186	0	-3048.66	0	0.084102	0	0.904713	328.861	0	-0.0336907	0	
0.422	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.93	0	74.136	0	0.179983	0	417.178	0	-3048.67	0	0.0842822	0	-4364.85	0	12975	0	96.9478	0	989.93	0	74.136	0	0.179983	0	417.178	0	-3048.67	0	0.0842822	0	0.904713	328.861	-3048.67	-168.488	0	1994.36	0	0	0	989.93	0	74.136	0	0.179983	0	417.178	0	-3048.67	0	0.0842822	0	-3048.67	-0.3	-0.887124	-0.111532	0.0747506	0	992.702	3.01861	-5466.67	0	-14969.4	0	-96.9478	0	989.93	0	74.136	0	0.179983	0	417.178	0	-3048.67	0	0.0842822	0	0.904713	328.861	0	-0.0336907	0	
0.423	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.938	0	74.2503	0	0.179592	0	418.171	0	-3048.68	0	0.0844619	0	-4364.31	0	13004.4	0	96.801	0	989.938	0	74.2503	0	0.179592	0	418.171	0	-3048.68	0	0.0844619	0	0.904712	328.861	-3048.68	-168.846	0	1994.33	0	0	0	989.938	0	74.2503	0	0.179592	0	418.171	0	-3048.68	0	0.0844619	0	-3048.68	-0.3	-0.888707	-0.112167	0.0748649	0	992.719	3.01866	-5466.84	0	-14998.7	0	-96.801	0	989.938	0	74.2503	0	0.179592	0	418.171	0	-3048.68	0	0.0844619	0	0.904712	328.861	0	-0.0336907	0	
0.424	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.946	0	74.3641	0	0.179202	0	419.164	0	-3048.69	0	0.0846413	0	-4363.78	0	13033.7	0	96.6513	0	989.946	0	74.3641	0	0.179202	0	419.164	0	-3048.69	0	0.0846413	0	0.904711	328.861	-3048.69	-169.204	0	1994.3	0	0	0	989.946	0	74.3641	0	0.179202	0	419.164	0	-3048.69	0	0.0846413	0	-3048.69	-0.3	-0.890283	-0.112801	0.0749785	0	992.735	3.01871	-5467.02	0	-15028	0	-96.6513	0	989.946	0	74.3641	0	0.179202	0	419.164	0	-3048.69	0	0.0846413	0	0.904711	328.861	0	-0.0336907	0	
0.425	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	989.954	0	74.4774	0	0.178813	0	420.156	0	-3048.7	0	0.0848203	0	-4363.24	0	13062.8	0	96.4994	0	989.954	0	74.4774	0	0.178813	0	420.156	0	-3048.7	0	0.0848203	0	0.90471	328.861	-3048.7	-169.561	0	1994.27	0	0	0	989.954	0	74.4774	0	0.178813	0	420.156	0	-3048.7	0	0.0848203	0	-3048.7	-0.3	-0.891853	-0.113434	0.0750917	0	992.752	3.01876	-5467.2	0	-15057	0	-96.4994	0	989.954	0	74.4774	0	0.178813	0	420.156	0	-3048.7	0	0.0848203	0	0.90471	328.861	0	-0.0336907	0	
